id,location,date,category,status,state,comment,,,,,,,,,,,,,,,,,,,,
4491251,Mlimani City,3/9/2026,Store.Point Of Sale.Receipts,Resolved,Remote,Hello support team  Kindly assist to print receipt no. AAK/9...,,,,,,,,,,,,,,,,,,,,
4491293,Mlimani City,3/9/2026,Store.Point Of Sale.Server,Awaiting User,Remote,Hello team.    Kindly recorrect customer TIN NO 170036980 GJ...,,,,,,,,,,,,,,,,,,,,
4470815,PPF Tower,3/1/2026,Store.Point Of Sale.Printer,Resolved,On-site,Unsent reports.,,,,,,,,,,,,,,,,,,,,
4494612,Mlimani City,3/10/2026,Store.Point Of Sale.Receipts,Resolved,Remote,Unprinted receipt (Missing TIN).,,,,,,,,,,,,,,,,,,,,
4472658,Mlimani City,3/2/2026,Store.Point Of Sale.Printer,Resolved,On-site,Unsent reports (EFD blocked).,,,,,,,,,,,,,,,,,,,,
4473740,PPF Tower,3/2/2026,WW Store.Export Warehouse,Resolved,Remote,Receiving reports.,,,,,,,,,,,,,,,,,,,,
4474505,TFA Arusha,3/2/2026,Desktop.Password,Resolved,Remote,Password reset.,,,,,,,,,,,,,,,,,,,,
4474659,Palm Village,3/2/2026,WW Store.Export Warehouse,Resolved,Remote,Receiving reports.,,,,,,,,,,,,,,,,,,,,
4476412,Mlimani City,3/3/2026,Finance.Oracle Financials,Resolved,Remote,Password reset.,,,,,,,,,,,,,,,,,,,,
4477698,Kunduchi,3/3/2026,Store.Point Of Sale.Receipts,Resolved,Remote,Unprinted receipt (Missing TIN).,,,,,,,,,,,,,,,,,,,,
4478157,Mlimani City,3/2/2026,WW Store.Export Warehouse,Resolved,Remote,Receiving reports.,,,,,,,,,,,,,,,,,,,,
4478332,TFA Arusha,3/2/2026,WW Store.Export Warehouse,Resolved,Remote,Receiving reports.,,,,,,,,,,,,,,,,,,,,
4474341,Nyali City,3/2/2026,Desktop.Back office PC.Maintenance,Resolved,Remote,RAM extracted from Store Manager's PC and is currently the temporary solution for the back office PC.,,,,,,,,,,,,,,,,,,,,
4480343,PPF Tower,3/4/2026,Store.Back Office.Server,Resolved,Remote,Incorrect TIN (Update name).,,,,,,,,,,,,,,,,,,,,
4481377,Mlimani City,3/4/2026,Store.Point Of Sale.Printer,Resolved,On-site,Unsent reports (EFD blocked).,,,,,,,,,,,,,,,,,,,,
4484627,TFA Arusha,3/6/2026,Store.Point Of Sale.Printer,Resolved,Remote,Unprinted reports (Z unprinted).,,,,,,,,,,,,,,,,,,,,
4496031,Bugolobi,3/11/2026,Store.Point Of Sale.Software,Resolved,Remote,Stores have reported that the till machines went off at some point all of a sudden,,,,,,,,,,,,,,,,,,,,
4496086,Bugolobi,3/11/2026,Desktop.Back office PC.Maintenance,Resolved,Remote,User reported that back office machines are slow,,,,,,,,,,,,,,,,,,,,
4493076,TFA Arusha,3/10/2026,Store.Point Of Sale.Hardware,Awaiting User,Remote,Application freeze (Closed printer port).,,,,,,,,,,,,,,,,,,,,
4496526,PPF Tower,3/11/2026,Store.Point Of Sale.Receipts,Resolved,Remote,Unprinted receipt (Missing TIN).,,,,,,,,,,,,,,,,,,,,
4497268,Golf Course,3/11/2026,Store.Back Office.EOD,Resolved,Remote,Payment data transfer error,,,,,,,,,,,,,,,,,,,,
4497843,Bugolobi,3/12/2026,Desktop.Back office PC.Maintenance,Resolved,On-site,Machine ww9740strmgrpc was unable to power on,,,,,,,,,,,,,,,,,,,,
4497856,Bugolobi,3/12/2026,Store.Point Of Sale.Hardware,Awaiting Vendor,On-site,Till drawer on ww9470tll023 is broken at the right down edge,,,,,,,,,,,,,,,,,,,,
4497975,Bugolobi,3/12/2026,Store.Point Of Sale.Hardware,Resolved,On-site,Till screen/monitor on ww9470tll02 displays black lines in it,,,,,,,,,,,,,,,,,,,,
4497638,Mlimani City,3/12/2026,Store.Back Office.Server,Open,Remote,Incorrect TIN (Delete entry).,,,,,,,,,,,,,,,,,,,,
4498193,PPF Tower,3/12/2026,Network.Router,Resolved,On-site,No internet (Till offline).,,,,,,,,,,,,,,,,,,,,
4500351,Naalya,3/13/2026,Network.Internet,Resolved,Remote,Internet down,,,,,,,,,,,,,,,,,,,,
4500367,Naalya,3/13/2026,Desktop.Printer,Resolved,On-site,Paper jam,,,,,,,,,,,,,,,,,,,,
4500394,Bugolobi,3/13/2026,Desktop.Back office PC.Maintenance,Resolved,On-site,Faulty laptop charger,,,,,,,,,,,,,,,,,,,,
4500692,Acacia,3/13/2026,Desktop.Software,Resolved,Remote,User wwvmgruga has been assisted to convert a pdf document to power point to allow editing,,,,,,,,,,,,,,,,,,,,
4499484,Acacia,3/12/2026,Store.Back Office.EOD,Resolved,Remote,Pos eod not performed,,,,,,,,,,,,,,,,,,,,
4502435,Garden City,3/14/2026,Store.Reports.Point Of Sale,Open,Remote,User assisted to load and print cancelled checklist on the server,,,,,,,,,,,,,,,,,,,,
4502721,Bugolobi,3/14/2026,Desktop.Back office PC.Maintenance,Awaiting Vendor,On-site,"Machine ww9740strmgr, powers but the screen screen does not display",,,,,,,,,,,,,,,,,,,,
4502784,The Junction,3/14/2026,Store.Point Of Sale.Receipts,Resolved,Remote,Printed receipt ESD/9506/260313/00000015 on l02,,,,,,,,,,,,,,,,,,,,
4503070,PPF Tower,3/14/2026,Store.Point Of Sale.Receipts,In Progress,Remote,Printed PKM/953/260314/000000049,,,,,,,,,,,,,,,,,,,,
4503823,Nyali MSA,3/15/2026,Desktop.Software,Resolved,Remote,Have installed price query on ww9587receiving upon user request,,,,,,,,,,,,,,,,,,,,
4503906,Garden City,3/15/2026,Store.Point Of Sale.Receipts,Open,Remote,"Printed MES/9580/260315/00000004 on L02, had a syntax error",,,,,,,,,,,,,,,,,,,,
4504429,Yaya Centre,3/15/2026,Network.Internet,Open,Remote,Internet down,,,,,,,,,,,,,,,,,,,,
4504438,Yaya Centre,3/15/2026,Store.Back Office.EOD,Open,Remote,EOD not run,,,,,,,,,,,,,,,,,,,,
4502104,Mlimani City,3/14/2026,Network.Internet,Resolved,Remote,Link is down.,,,,,,,,,,,,,,,,,,,,
4492551,Mlimani City,3/10/2026,Store.Point Of Sale.Printer,Awaiting Vendor,On-site,Unsent reports (EFD blocked).,,,,,,,,,,,,,,,,,,,,
4498167,PPF Tower,3/12/2026,Store.Reports.Point Of Sale,Awaiting User,Remote,Unable to print report (Cancelled transations).,,,,,,,,,,,,,,,,,,,,
4500450,Mlimani City,3/13/2026,Store.Point Of Sale.Receipts,Awaiting User,Remote,Unprinted receipt (TIN syntax).,,,,,,,,,,,,,,,,,,,,
4500495,Palm Village,3/13/2026,Store.Point Of Sale.Server,Resolved,Remote,Unsaved server backup.,,,,,,,,,,,,,,,,,,,,
4501508,Mlimani City,3/13/2026,Store.Point Of Sale.Receipts,Awaiting User,Remote,Unprinted receipt (TIN syntax).,,,,,,,,,,,,,,,,,,,,
4502840,Kunduchi,3/14/2026,Store.Point Of Sale.Printer,Awaiting Vendor,On-site,Unsent reports (EFD blocked).,,,,,,,,,,,,,,,,,,,,
4503177,TFA Arusha,3/14/2026,Store.Back Office.EOD,Resolved,Remote,Unconfirmed EOD (Unable to open RetailSoft).,,,,,,,,,,,,,,,,,,,,
4503674,Mlimani City,3/15/2026,Store.Back Office.Server,Awaiting User,Remote,Unsaved server backup.,,,,,,,,,,,,,,,,,,,,
4504303,PPF Tower,3/15/2026,Store.Point Of Sale.Printer,Awaiting Vendor,On-site,Unsent reports (EFD blocked + Serv Pass).,,,,,,,,,,,,,,,,,,,,
4491699,Sarit,3/9/2026,Store Operations.Theft,Open,Remote,A Fenti product was lost by one of the beauty staff,,,,,,,,,,,,,,,,,,,,
4493289,Galleria,3/10/2026,Store.Customer Feedback,Awaiting User,Remote,Customer complaint on mens golfer shrinking,,,,,,,,,,,,,,,,,,,,
4497192,Kisumu,3/11/2026,Store.Back Office.EOD,Resolved,Remote,Eod Issues,,,,,,,,,,,,,,,,,,,,
4501270,Two Rivers,3/13/2026,Finance.Oracle Financials,Resolved,Remote,Iprocurement password reset,,,,,,,,,,,,,,,,,,,,
4501439,Yaya Centre,3/13/2026,WW Store.Export Warehouse,Open,Remote,Receiving claims/reports.,,,,,,,,,,,,,,,,,,,,
4502296,Nyali MSA,3/14/2026,WW Store.Export Warehouse,Open,Remote,Receiving claims/reports.,,,,,,,,,,,,,,,,,,,,
4502495,Rupa Mall,3/14/2026,WW Store.Export Warehouse,Open,Remote,Receiving claims/reports.,,,,,,,,,,,,,,,,,,,,
4504230,Yaya Centre,3/15/2026,Store Operations.Water Interruption.Water Issues,Open,On-site,Store closed due to floods,,,,,,,,,,,,,,,,,,,,
4504282,Yaya Centre,3/15/2026,Store Operations.Water Interruption.Water Issues,Open,On-site,Store closed due to floods,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
